United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2025 Trustees Report.
Females

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
1952,50,0.003235,92876,300,92726,3158055,34.00,29794,14111,0.4736,697527,23.4119,275.44
1952,51,0.003511,92576,325,92413,3065329,33.11,29030,14017,0.4829,667733,23.0018,270.52
1952,52,0.003679,92251,339,92081,2972915,32.23,28277,13917,0.4922,638703,22.5872,265.55
1952,53,0.004028,91911,370,91726,2880834,31.34,27540,13816,0.5017,610426,22.1652,260.48
1952,54,0.004310,91541,395,91344,2789108,30.47,26812,13707,0.5112,582886,21.7396,255.37
1952,55,0.004543,91147,414,90940,2697764,29.60,26096,13594,0.5209,556074,21.3084,250.20
1952,56,0.004877,90733,443,90511,2606824,28.73,25394,13478,0.5308,529978,20.8704,244.94
1952,57,0.005245,90290,474,90053,2516313,27.87,24702,13357,0.5407,504584,20.4270,239.62
1952,58,0.005595,89817,503,89565,2426259,27.01,24020,13231,0.5508,479882,19.9786,234.24
1952,59,0.006002,89314,536,89046,2336694,26.16,23348,13099,0.5610,455862,19.5243,228.79
1952,60,0.006556,88778,582,88487,2247648,25.32,22686,12962,0.5714,432514,19.0648,223.28
1952,61,0.007060,88196,623,87885,2159161,24.48,22031,12817,0.5818,409827,18.6023,217.73
1952,62,0.007776,87573,681,87233,2071277,23.65,21384,12665,0.5923,387796,18.1352,212.12
1952,63,0.008429,86892,732,86526,1984044,22.83,20740,12502,0.6028,366413,17.6667,206.50
1952,64,0.009128,86160,786,85767,1897518,22.02,20103,12331,0.6134,345672,17.1949,200.84
1952,65,0.009873,85373,843,84952,1811752,21.22,19472,12152,0.6241,325569,16.7200,195.14
1952,66,0.010551,84530,892,84085,1726800,20.43,18846,11964,0.6348,306097,16.2420,189.40
1952,67,0.011168,83639,934,83172,1642715,19.64,18228,11770,0.6457,287251,15.7588,183.61
1952,68,0.014036,82704,1161,82124,1559544,18.86,17619,11571,0.6567,269023,15.2688,177.73
1952,69,0.016121,81544,1315,80886,1477420,18.12,16981,11329,0.6671,251404,14.8048,172.16
1952,70,0.016025,80229,1286,79586,1396533,17.41,16332,11061,0.6773,234423,14.3537,166.74
1952,71,0.016145,78943,1275,78306,1316947,16.68,15709,10806,0.6879,218091,13.8833,161.10
1952,72,0.017572,77669,1365,76986,1238641,15.95,15108,10558,0.6988,202382,13.3959,155.25
1952,73,0.018977,76304,1448,75580,1161654,15.22,14509,10298,0.7098,187274,12.9078,149.39
1952,74,0.020827,74856,1559,74077,1086074,14.51,13913,10029,0.7208,172766,12.4173,143.51
1952,75,0.022800,73297,1671,72461,1011998,13.81,13317,9746,0.7318,158852,11.9283,137.64
1952,76,0.024970,71626,1789,70732,939536,13.12,12721,9449,0.7428,145535,11.4405,131.79
1952,77,0.027439,69837,1916,68879,868805,12.44,12124,9138,0.7537,132814,10.9542,125.95
1952,78,0.030281,67921,2057,66893,799926,11.78,11527,8813,0.7646,120690,10.4704,120.15
1952,79,0.033562,65864,2211,64759,733033,11.13,10926,8472,0.7754,109163,9.9908,114.39
1952,80,0.037336,63654,2377,62466,668274,10.50,10322,8114,0.7860,98236,9.5170,108.70
1952,81,0.041644,61277,2552,60001,605808,9.89,9713,7737,0.7965,87914,9.0508,103.11
1952,82,0.046514,58725,2732,57360,545807,9.29,9100,7341,0.8068,78201,8.5938,97.63
1952,83,0.052000,55994,2912,54538,488447,8.72,8481,6928,0.8168,69101,8.1475,92.27
1952,84,0.058268,53082,3093,51536,433910,8.17,7860,6497,0.8266,60620,7.7129,87.06
1952,85,0.065495,49989,3274,48352,382374,7.65,7235,6049,0.8360,52760,7.2922,82.01
1952,86,0.073313,46715,3425,45003,334022,7.15,6609,5586,0.8451,45525,6.8881,77.16
1952,87,0.081810,43290,3542,41519,289019,6.68,5987,5112,0.8539,38916,6.5001,72.50
1952,88,0.091182,39749,3624,37936,247500,6.23,5374,4633,0.8622,32929,6.1279,68.03
1952,89,0.101554,36124,3669,34290,209563,5.80,4774,4154,0.8702,27555,5.7722,63.77
1952,90,0.112908,32456,3665,30623,175273,5.40,4193,3680,0.8778,22782,5.4337,59.70
1952,91,0.125259,28791,3606,26988,144650,5.02,3636,3218,0.8850,18589,5.1130,55.86
1952,92,0.138742,25185,3494,23438,117662,4.67,3109,2773,0.8919,14953,4.8101,52.22
1952,93,0.153545,21691,3330,20025,94224,4.34,2617,2351,0.8983,11845,4.5256,48.81
1952,94,0.169680,18360,3115,16802,74198,4.04,2166,1958,0.9042,9227,4.2610,45.63
1952,95,0.186913,15245,2849,13820,57396,3.76,1758,1599,0.9097,7062,4.0177,42.71
1952,96,0.204766,12395,2538,11126,43576,3.52,1397,1278,0.9146,5304,3.7968,40.06
1952,97,0.222558,9857,2194,8760,32450,3.29,1086,998,0.9191,3907,3.5978,37.67
1952,98,0.239805,7663,1838,6745,23689,3.09,825,762,0.9231,2821,3.4184,35.52
1952,99,0.256433,5826,1494,5079,16945,2.91,613,568,0.9268,1996,3.2544,33.55
1952,100,0.273481,4332,1185,3739,11866,2.74,446,415,0.9303,1383,3.1016,31.72
1952,101,0.290868,3147,915,2689,8127,2.58,317,296,0.9335,937,2.9593,30.01
1952,102,0.308499,2232,688,1887,5437,2.44,219,205,0.9365,620,2.8265,28.42
1952,103,0.326270,1543,504,1291,3550,2.30,148,139,0.9392,401,2.7021,26.92
1952,104,0.344068,1040,358,861,2258,2.17,98,92,0.9419,252,2.5845,25.51
1952,105,0.362848,682,247,558,1397,2.05,63,59,0.9444,155,2.4711,24.15
1952,106,0.382663,435,166,351,839,1.93,39,37,0.9469,92,2.3620,22.84
1952,107,0.403572,268,108,214,488,1.82,24,22,0.9493,53,2.2571,21.58
1952,108,0.425636,160,68,126,274,1.71,14,13,0.9515,30,2.1561,20.37
1952,109,0.448919,92,41,71,148,1.61,8,7,0.9537,16,2.0592,19.21
1952,110,0.473490,51,24,39,76,1.51,4,4,0.9558,8,1.9662,18.09
1952,111,0.499419,27,13,20,38,1.41,2,2,0.9578,4,1.8774,17.03
1952,112,0.526783,13,7,10,18,1.32,1,1,0.9597,2,1.7930,16.02
1952,113,0.555662,6,4,5,8,1.24,0,0,0.9615,1,1.7144,15.07
1952,114,0.582980,3,2,2,3,1.17,0,0,0.9630,0,1.6447,14.24
1952,115,0.608729,1,1,1,1,1.10,0,0,0.9644,0,1.5816,13.48
1952,116,0.635631,0,0,0,0,1.04,0,0,0.9658,0,1.5207,12.75
1952,117,0.663740,0,0,0,0,0.98,0,0,0.9671,0,1.4618,12.04
1952,118,0.693110,0,0,0,0,0.92,0,0,0.9684,0,1.4051,11.36
1952,119,0.723799,0,0,0,0,0.86,0,0,0.9696,0,1.3503,10.70
1953,0,0.024286,100000,2429,97891,7963419,79.63,100000,18798,0.1880,3611712,36.1171,427.91
1953,1,0.001732,97571,169,97487,7865528,80.61,95378,16424,0.1722,3511712,36.8190,436.33
1953,2,0.000965,97402,94,97355,7768042,79.75,93072,16263,0.1747,3416334,36.7064,434.98
1953,3,0.000687,97308,67,97275,7670686,78.83,90892,16175,0.1780,3323262,36.5629,433.26
1953,4,0.000601,97242,58,97212,7573411,77.88,88787,16114,0.1815,3232371,36.4059,431.37
1953,5,0.000528,97183,51,97157,7476199,76.93,86739,16062,0.1852,3143584,36.2420,429.40
1953,6,0.000453,97132,44,97110,7379041,75.97,84744,16017,0.1890,3056845,36.0716,427.36
1953,7,0.000398,97088,39,97069,7281931,75.00,82801,15980,0.1930,2972101,35.8945,425.23
1953,8,0.000334,97049,32,97033,7184863,74.03,80907,15947,0.1971,2889300,35.7113,423.04
1953,9,0.000317,97017,31,97001,7087830,73.06,79062,15921,0.2014,2808393,35.5215,420.76
1953,10,0.000282,96986,27,96972,6990828,72.08,77260,15896,0.2058,2729331,35.3267,418.42
1953,11,0.000271,96959,26,96946,6893856,71.10,75501,15875,0.2103,2652072,35.1261,416.01
1953,12,0.000278,96932,27,96919,6796910,70.12,73784,15855,0.2149,2576570,34.9205,413.55
1953,13,0.000326,96905,32,96890,6699991,69.14,72105,15835,0.2196,2502786,34.7103,411.02
1953,14,0.000385,96874,37,96855,6603102,68.16,70461,15812,0.2244,2430682,34.4969,408.46
1953,15,0.000452,96837,44,96815,6506247,67.19,68850,15786,0.2293,2360221,34.2805,405.87
1953,16,0.000564,96793,55,96765,6409432,66.22,67272,15755,0.2342,2291371,34.0614,403.24
1953,17,0.000623,96738,60,96708,6312667,65.26,65722,15718,0.2392,2224099,33.8409,400.59
1953,18,0.000694,96678,67,96644,6215958,64.30,64205,15678,0.2442,2158377,33.6172,397.91
1953,19,0.000704,96611,68,96577,6119314,63.34,62717,15634,0.2493,2094172,33.3906,395.19
1953,20,0.000724,96543,70,96508,6022737,62.38,61264,15591,0.2545,2031455,33.1589,392.41
1953,21,0.000670,96473,65,96441,5926229,61.43,59844,15548,0.2598,1970190,32.9224,389.57
1953,22,0.000670,96408,65,96376,5829789,60.47,58459,15509,0.2653,1910347,32.6785,386.64
1953,23,0.000637,96344,61,96313,5733413,59.51,57106,15470,0.2709,1851888,32.4288,383.65
1953,24,0.000639,96282,62,96252,5637100,58.55,55787,15435,0.2767,1794782,32.1722,380.57
1953,25,0.000658,96221,63,96189,5540848,57.58,54498,15400,0.2826,1738995,31.9095,377.41
1953,26,0.000662,96157,64,96126,5444659,56.62,53237,15365,0.2886,1684497,31.6413,374.20
1953,27,0.000681,96094,65,96061,5348534,55.66,52006,15330,0.2948,1631260,31.3668,370.90
1953,28,0.000700,96028,67,95995,5252473,54.70,50802,15296,0.3011,1579254,31.0864,367.54
1953,29,0.000661,95961,63,95929,5156478,53.74,49625,15261,0.3075,1528452,30.8000,364.10
1953,30,0.000676,95898,65,95865,5060549,52.77,48477,15229,0.3141,1478827,30.5055,360.57
1953,31,0.000732,95833,70,95798,4964684,51.81,47355,15197,0.3209,1430350,30.2046,356.95
1953,32,0.000808,95763,77,95724,4868886,50.84,46257,15163,0.3278,1382994,29.8982,353.28
1953,33,0.000880,95685,84,95643,4773162,49.88,45180,15127,0.3348,1336737,29.5867,349.54
1953,34,0.000932,95601,89,95557,4677519,48.93,44126,15088,0.3419,1291557,29.2700,345.74
1953,35,0.001013,95512,97,95464,4581962,47.97,43093,15048,0.3492,1247431,28.9472,341.87
1953,36,0.001076,95415,103,95364,4486499,47.02,42082,15005,0.3566,1204338,28.6189,337.93
1953,37,0.001147,95313,109,95258,4391135,46.07,41091,14961,0.3641,1162256,28.2846,333.92
1953,38,0.001248,95203,119,95144,4295877,45.12,40122,14915,0.3717,1121165,27.9442,329.83
1953,39,0.001328,95084,126,95021,4200733,44.18,39171,14866,0.3795,1081043,27.5984,325.68
1953,40,0.001487,94958,141,94888,4105712,43.24,38239,14815,0.3874,1041873,27.2463,321.46
1953,41,0.001581,94817,150,94742,4010824,42.30,37324,14759,0.3954,1003633,26.8900,317.18
1953,42,0.001765,94667,167,94584,3916082,41.37,36427,14701,0.4036,966310,26.5274,312.83
1953,43,0.001843,94500,174,94413,3821499,40.44,35545,14639,0.4118,929883,26.1607,308.43
1953,44,0.001928,94326,182,94235,3727086,39.51,34682,14575,0.4202,894338,25.7869,303.94
1953,45,0.002075,94144,195,94046,3632851,38.59,33837,14509,0.4288,859656,25.4060,299.37
1953,46,0.002303,93949,216,93840,3538805,37.67,33007,14441,0.4375,825819,25.0192,294.73
1953,47,0.002495,93732,234,93615,3444964,36.75,32191,14366,0.4463,792812,24.6284,290.04
1953,48,0.002746,93498,257,93370,3351349,35.84,31389,14288,0.4552,760621,24.2323,285.29
1953,49,0.003028,93242,282,93100,3257979,34.94,30599,14204,0.4642,729232,23.8321,280.48
1953,50,0.003266,92959,304,92807,3164878,34.05,29820,14113,0.4733,698633,23.4282,275.64
1953,51,0.003450,92656,320,92496,3072071,33.16,29055,14018,0.4825,668813,23.0192,270.73
1953,52,0.003803,92336,351,92160,2979575,32.27,28303,13920,0.4918,639758,22.6036,265.74
1953,53,0.004018,91985,370,91800,2887415,31.39,27562,13815,0.5012,611455,22.1849,260.72
1953,54,0.004240,91615,388,91421,2795615,30.51,26834,13706,0.5108,583893,21.7595,255.61
1953,55,0.004547,91227,415,91019,2704194,29.64,26119,13595,0.5205,557059,21.3274,250.43
1953,56,0.004908,90812,446,90589,2613174,28.78,25416,13479,0.5303,530940,20.8900,245.18
1953,57,0.005198,90366,470,90131,2522585,27.92,24723,13357,0.5403,505524,20.4478,239.87
1953,58,0.005618,89896,505,89644,2432454,27.06,24041,13231,0.5504,480801,19.9991,234.49
1953,59,0.006102,89391,545,89119,2342810,26.21,23369,13099,0.5606,456760,19.5459,229.05
1953,60,0.006571,88846,584,88554,2253691,25.37,22704,12960,0.5708,433391,19.0889,223.57
1953,61,0.007235,88262,639,87943,2165137,24.53,22048,12814,0.5812,410688,18.6273,218.03
1953,62,0.007824,87624,686,87281,2077194,23.71,21396,12658,0.5916,388640,18.1642,212.47
1953,63,0.008481,86938,737,86569,1989913,22.89,20751,12495,0.6021,367244,17.6974,206.87
1953,64,0.009162,86201,790,85806,1903344,22.08,20113,12323,0.6127,346493,17.2276,201.23
1953,65,0.009782,85411,835,84993,1817538,21.28,19480,12142,0.6233,326380,16.7543,195.55
1953,66,0.010346,84575,875,84138,1732545,20.49,18856,11956,0.6341,306900,16.2759,189.81
1953,67,0.012992,83700,1087,83157,1648407,19.69,18241,11765,0.6450,288044,15.7906,183.99
1953,68,0.014883,82613,1230,81998,1565251,18.95,17600,11534,0.6553,269802,15.3299,178.46
1953,69,0.014684,81383,1195,80786,1483252,18.23,16948,11278,0.6654,252203,14.8810,173.07
1953,70,0.014760,80188,1184,79597,1402466,17.49,16324,11034,0.6760,235255,14.4119,167.44
1953,71,0.015800,79005,1248,78381,1322870,16.74,15721,10799,0.6869,218931,13.9259,161.61
1953,72,0.017075,77757,1328,77093,1244489,16.00,15125,10556,0.6979,203210,13.4355,155.73
1953,73,0.018815,76429,1438,75710,1167396,15.27,14532,10304,0.7090,188085,12.9425,149.81
1953,74,0.020651,74991,1549,74217,1091687,14.56,13938,10036,0.7201,173553,12.4514,143.92
1953,75,0.022609,73442,1660,72612,1017470,13.85,13344,9755,0.7311,159614,11.9618,138.04
1953,76,0.024762,71782,1777,70893,944858,13.16,12749,9460,0.7420,146271,11.4734,132.18
1953,77,0.027212,70004,1905,69052,873965,12.48,12153,9152,0.7530,133522,10.9863,126.34
1953,78,0.030032,68099,2045,67077,804913,11.82,11557,8828,0.7639,121368,10.5018,120.52
1953,79,0.033289,66054,2199,64955,737836,11.17,10958,8489,0.7747,109811,10.0213,114.76
1953,80,0.037034,63855,2365,62673,672882,10.54,10355,8132,0.7854,98854,9.5465,109.06
1953,81,0.041310,61490,2540,60220,610209,9.92,9747,7758,0.7959,88499,9.0794,103.45
1953,82,0.046146,58950,2720,57590,549988,9.33,9134,7364,0.8062,78751,8.6213,97.96
1953,83,0.051602,56230,2902,54779,492398,8.76,8517,6952,0.8162,69617,8.1738,92.59
1953,84,0.057852,53328,3085,51786,437619,8.21,7896,6522,0.8260,61100,7.7381,87.36
1953,85,0.065074,50243,3270,48609,385833,7.68,7272,6076,0.8355,53204,7.3163,82.30
1953,86,0.072868,46974,3423,45262,337225,7.18,6646,5613,0.8446,45932,6.9114,77.44
1953,87,0.081323,43551,3542,41780,291962,6.70,6023,5140,0.8534,39286,6.5226,72.77
1953,88,0.090641,40009,3626,38196,250182,6.25,5409,4661,0.8617,33263,6.1498,68.30
1953,89,0.100951,36383,3673,34546,211986,5.83,4808,4182,0.8697,27854,5.7933,64.02
1953,90,0.112239,32710,3671,30874,177440,5.42,4225,3707,0.8774,23046,5.4542,59.95
1953,91,0.124517,29039,3616,27231,146566,5.05,3667,3244,0.8846,18821,5.1327,56.09
1953,92,0.137923,25423,3506,23670,119335,4.69,3138,2797,0.8914,15154,4.8291,52.45
1953,93,0.152644,21916,3345,20244,95666,4.37,2644,2374,0.8978,12016,4.5438,49.03
1953,94,0.168692,18571,3133,17005,75422,4.06,2190,1980,0.9038,9371,4.2784,45.84
1953,95,0.185835,15438,2869,14004,58418,3.78,1780,1619,0.9093,7181,4.0344,42.91
1953,96,0.203599,12569,2559,11290,44414,3.53,1417,1295,0.9143,5401,3.8127,40.25
1953,97,0.221308,10010,2215,8902,33124,3.31,1103,1013,0.9188,3985,3.6130,37.86
1953,98,0.238483,7795,1859,6865,24222,3.11,839,775,0.9228,2882,3.4328,35.69
1953,99,0.255046,5936,1514,5179,17356,2.92,625,579,0.9265,2042,3.2682,33.72
1953,100,0.272027,4422,1203,3821,12178,2.75,455,423,0.9300,1417,3.1148,31.88
1953,101,0.289342,3219,931,2753,8357,2.60,324,302,0.9332,962,2.9719,30.16
1953,102,0.306899,2288,702,1937,5604,2.45,225,211,0.9362,639,2.8385,28.56
1953,103,0.324593,1586,515,1328,3667,2.31,152,143,0.9390,414,2.7136,27.06
1953,104,0.342309,1071,367,888,2339,2.18,101,95,0.9416,261,2.5955,25.65
1953,105,0.361003,704,254,577,1451,2.06,65,61,0.9442,161,2.4817,24.28
1953,106,0.380729,450,171,364,874,1.94,40,38,0.9467,96,2.3722,22.97
1953,107,0.401544,279,112,223,510,1.83,24,23,0.9490,55,2.2668,21.70
1953,108,0.423509,167,71,131,287,1.72,14,14,0.9513,31,2.1654,20.49
1953,109,0.446688,96,43,75,155,1.62,8,8,0.9535,17,2.0681,19.32
1953,110,0.471150,53,25,41,81,1.52,4,4,0.9556,9,1.9748,18.20
1953,111,0.496965,28,14,21,40,1.42,2,2,0.9576,4,1.8856,17.13
1953,112,0.524209,14,7,10,19,1.33,1,1,0.9595,2,1.8011,16.11
1953,113,0.552963,7,4,5,8,1.25,1,0,0.9613,1,1.7223,15.17
1953,114,0.579742,3,2,2,4,1.18,0,0,0.9628,0,1.6530,14.34
1953,115,0.605363,1,1,1,1,1.11,0,0,0.9643,0,1.5896,13.57
1953,116,0.632133,0,0,0,1,1.05,0,0,0.9656,0,1.5283,12.84
1953,117,0.660105,0,0,0,0,0.98,0,0,0.9670,0,1.4692,12.13
1953,118,0.689333,0,0,0,0,0.92,0,0,0.9683,0,1.4121,11.45
1953,119,0.719873,0,0,0,0,0.87,0,0,0.9695,0,1.3571,10.78
1954,0,0.023276,100000,2328,97967,7975503,79.76,100000,18705,0.1871,3615852,36.1585,428.40
1954,1,0.001685,97672,165,97590,7877536,80.65,95476,16430,0.1721,3515852,36.8243,436.39
1954,2,0.000959,97508,93,97461,7779946,79.79,93173,16273,0.1747,3420375,36.7101,435.02
1954,3,0.000755,97414,74,97378,7682485,78.86,90990,16185,0.1779,3327203,36.5665,433.30
1954,4,0.000628,97341,61,97310,7585108,77.92,88878,16118,0.1814,3236212,36.4120,431.44
1954,5,0.000528,97280,51,97254,7487797,76.97,86825,16064,0.1850,3147335,36.2493,429.49
1954,6,0.000453,97228,44,97206,7390543,76.01,84828,16019,0.1888,3060510,36.0790,427.45
1954,7,0.000375,97184,36,97166,7293337,75.05,82883,15981,0.1928,2975682,35.9021,425.33
1954,8,0.000351,97148,34,97131,7196171,74.07,80989,15951,0.1970,2892799,35.7182,423.12
1954,9,0.000301,97114,29,97099,7099040,73.10,79141,15923,0.2012,2811809,35.5293,420.85
1954,10,0.000279,97084,27,97071,7001941,72.12,77338,15900,0.2056,2732669,35.3341,418.51
1954,11,0.000263,97057,25,97045,6904870,71.14,75578,15879,0.2101,2655331,35.1335,416.10
1954,12,0.000280,97032,27,97018,6807826,70.16,73860,15859,0.2147,2579752,34.9278,413.63
1954,13,0.000318,97005,31,96989,6710807,69.18,72179,15839,0.2194,2505893,34.7178,411.11
1954,14,0.000371,96974,36,96956,6613818,68.20,70534,15817,0.2242,2433714,34.5043,408.55
1954,15,0.000475,96938,46,96915,6516862,67.23,68922,15791,0.2291,2363180,34.2877,405.95
1954,16,0.000535,96892,52,96866,6419947,66.26,67341,15759,0.2340,2294258,34.0695,403.33
1954,17,0.000638,96840,62,96809,6323081,65.29,65791,15724,0.2390,2226917,33.8482,400.68
1954,18,0.000682,96778,66,96745,6226272,64.34,64271,15683,0.2440,2161126,33.6251,398.00
1954,19,0.000715,96712,69,96678,6129527,63.38,62783,15640,0.2491,2096855,33.3983,395.28
1954,20,0.000660,96643,64,96611,6032849,62.42,61328,15596,0.2543,2034072,33.1671,392.51
1954,21,0.000657,96579,63,96548,5936238,61.46,59910,15557,0.2597,1972744,32.9287,389.64
1954,22,0.000630,96516,61,96486,5839690,60.50,58524,15518,0.2652,1912834,32.6845,386.71
1954,23,0.000638,96455,62,96424,5743204,59.54,57172,15482,0.2708,1854310,32.4337,383.70
1954,24,0.000655,96394,63,96362,5646780,58.58,55851,15446,0.2766,1797137,32.1772,380.63
1954,25,0.000649,96330,62,96299,5550418,57.62,54560,15411,0.2825,1741286,31.9152,377.48
1954,26,0.000662,96268,64,96236,5454119,56.66,53299,15376,0.2885,1686726,31.6467,374.26
1954,27,0.000670,96204,64,96172,5357883,55.69,52066,15342,0.2947,1633428,31.3724,370.97
1954,28,0.000637,96140,61,96109,5261710,54.73,50861,15308,0.3010,1581362,31.0918,367.60
1954,29,0.000661,96079,64,96047,5165601,53.76,49686,15276,0.3074,1530501,30.8035,364.14
1954,30,0.000693,96015,67,95982,5069554,52.80,48537,15244,0.3141,1480815,30.5092,360.61
1954,31,0.000743,95949,71,95913,4973573,51.84,47413,15211,0.3208,1432278,30.2088,357.01
1954,32,0.000826,95877,79,95838,4877660,50.87,46312,15176,0.3277,1384866,29.9028,353.33
1954,33,0.000888,95798,85,95756,4781822,49.92,45234,15139,0.3347,1338553,29.5920,349.60
1954,34,0.000937,95713,90,95668,4686066,48.96,44177,15100,0.3418,1293320,29.2756,345.81
1954,35,0.001019,95623,97,95575,4590398,48.00,43144,15059,0.3491,1249142,28.9531,341.94
1954,36,0.001078,95526,103,95475,4494823,47.05,42131,15016,0.3564,1205999,28.6252,338.00
1954,37,0.001157,95423,110,95368,4399349,46.10,41139,14972,0.3639,1163868,28.2911,333.99
1954,38,0.001257,95313,120,95253,4303981,45.16,40168,14925,0.3716,1122729,27.9511,329.91
1954,39,0.001402,95193,133,95126,4208728,44.21,39215,14876,0.3793,1082561,27.6057,325.77
1954,40,0.001469,95059,140,94990,4113602,43.27,38280,14822,0.3872,1043346,27.2558,321.57
1954,41,0.001639,94920,156,94842,4018613,42.34,37364,14767,0.3952,1005066,26.8992,317.29
1954,42,0.001720,94764,163,94683,3923771,41.41,36464,14708,0.4033,967702,26.5384,312.96
1954,43,0.001809,94601,171,94516,3829088,40.48,35583,14646,0.4116,931238,26.1708,308.55
1954,44,0.001952,94430,184,94338,3734573,39.55,34720,14583,0.4200,895655,25.7964,304.06
1954,45,0.002145,94246,202,94145,3640235,38.62,33873,14517,0.4286,860935,25.4163,299.50
1954,46,0.002309,94044,217,93935,3546090,37.71,33041,14446,0.4372,827061,25.0316,294.88
1954,47,0.002553,93826,240,93707,3452155,36.79,32223,14371,0.4460,794021,24.6412,290.19
1954,48,0.002824,93587,264,93455,3358448,35.89,31418,14291,0.4549,761797,24.2468,285.46
1954,49,0.003031,93323,283,93181,3264994,34.99,30625,14204,0.4638,730379,23.8488,280.69
1954,50,0.003232,93040,301,92889,3171812,34.09,29846,14114,0.4729,699753,23.4454,275.85
1954,51,0.003571,92739,331,92573,3078923,33.20,29081,14019,0.4821,669907,23.0361,270.93
1954,52,0.003751,92408,347,92235,2986350,32.32,28325,13918,0.4914,640827,22.6237,265.98
1954,53,0.003955,92061,364,91879,2894115,31.44,27585,13814,0.5008,612501,22.2044,260.95
1954,54,0.004236,91697,388,91503,2802236,30.56,26858,13707,0.5104,584917,21.7782,255.84
1954,55,0.004605,91309,421,91098,2710733,29.69,26143,13596,0.5201,558059,21.3465,250.66
1954,56,0.004841,90888,440,90668,2619634,28.82,25437,13478,0.5299,531916,20.9108,245.43
1954,57,0.005266,90448,476,90210,2528966,27.96,24745,13358,0.5398,506478,20.4678,240.11
1954,58,0.005692,89972,512,89716,2438756,27.11,24061,13231,0.5499,481733,20.0210,234.75
1954,59,0.006128,89460,548,89186,2349040,26.26,23387,13097,0.5600,457672,19.5699,229.34
1954,60,0.006731,88912,598,88612,2259854,25.42,22721,12957,0.5703,434285,19.1141,223.87
1954,61,0.007258,88313,641,87993,2171242,24.59,22060,12807,0.5806,411565,18.6563,218.38
1954,62,0.007898,87672,692,87326,2083249,23.76,21408,12651,0.5909,389504,18.1945,212.83
1954,63,0.008516,86980,741,86609,1995923,22.95,20761,12485,0.6014,368097,17.7300,207.26
1954,64,0.009080,86239,783,85848,1909314,22.14,20122,12313,0.6119,347335,17.2618,201.64
1954,65,0.009653,85456,825,85044,1823466,21.34,19491,12134,0.6226,327214,16.7882,195.96
1954,66,0.012074,84631,1022,84120,1738422,20.54,18869,11950,0.6333,307723,16.3088,190.21
1954,67,0.013834,83609,1157,83031,1654302,19.79,18222,11727,0.6436,288854,15.8523,184.73
1954,68,0.013512,82453,1114,81896,1571271,19.06,17566,11481,0.6536,270633,15.4070,179.38
1954,69,0.013571,81339,1104,80787,1489375,18.31,16939,11249,0.6641,253067,14.9403,173.78
1954,70,0.014249,80235,1143,79663,1408589,17.56,16333,11024,0.6750,236129,14.4571,167.99
1954,71,0.015348,79091,1214,78485,1328926,16.80,15738,10797,0.6860,219796,13.9656,162.09
1954,72,0.016926,77878,1318,77219,1250441,16.06,15148,10561,0.6971,204057,13.4705,156.15
1954,73,0.018654,76559,1428,75845,1173223,15.32,14557,10310,0.7082,188909,12.9770,150.22
1954,74,0.020478,75131,1539,74362,1097377,14.61,13964,10045,0.7193,174352,12.4854,144.32
1954,75,0.022420,73593,1650,72768,1023015,13.90,13371,9765,0.7303,160387,11.9952,138.44
1954,76,0.024557,71943,1767,71059,950247,13.21,12777,9472,0.7413,147016,11.5060,132.57
1954,77,0.026988,70176,1894,69229,879188,12.53,12183,9165,0.7523,134239,11.0183,126.72
1954,78,0.029787,68282,2034,67265,809959,11.86,11588,8844,0.7632,122056,10.5329,120.90
1954,79,0.033019,66248,2187,65155,742693,11.21,10990,8506,0.7740,110468,10.0516,115.12
1954,80,0.036736,64061,2353,62884,677539,10.58,10388,8152,0.7847,99478,9.5760,109.41
1954,81,0.040980,61707,2529,60443,614655,9.96,9782,7779,0.7952,89089,9.1078,103.79
1954,82,0.045782,59179,2709,57824,554212,9.37,9170,7387,0.8056,79308,8.6487,98.28
1954,83,0.051208,56469,2892,55024,496387,8.79,8553,6976,0.8156,70138,8.2000,92.90
1954,84,0.057441,53578,3078,52039,441364,8.24,7933,6548,0.8255,61584,7.7632,87.66
1954,85,0.064657,50500,3265,48868,389325,7.71,7309,6103,0.8350,53652,7.3404,82.58
1954,86,0.072428,47235,3421,45524,340457,7.21,6683,5641,0.8441,46342,6.9346,77.71
1954,87,0.080842,43814,3542,42043,294933,6.73,6059,5168,0.8528,39660,6.5451,73.04
1954,88,0.090106,40272,3629,38458,252890,6.28,5444,4689,0.8612,33600,6.1716,68.56
1954,89,0.100355,36643,3677,34804,214433,5.85,4842,4209,0.8693,28156,5.8144,64.27
1954,90,0.111576,32966,3678,31127,179628,5.45,4259,3734,0.8769,23313,5.4746,60.19
1954,91,0.123784,29288,3625,27475,148501,5.07,3698,3270,0.8842,19055,5.1524,56.33
1954,92,0.137113,25662,3519,23903,121026,4.72,3168,2822,0.8910,15357,4.8480,52.68
1954,93,0.151753,22144,3360,20463,97123,4.39,2672,2398,0.8974,12189,4.5620,49.24
1954,94,0.167715,18783,3150,17208,76660,4.08,2215,2001,0.9034,9517,4.2958,46.05
